"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","G±/60","xG±/60","C±/60","GF/60","GA/60","xGF/60","xGA/60","CF/60","CA/60"
"Jiri Hudler","JIRI.HUDLER","8470201","15-16","FLA","R","L",1984-01-04,31,2002,2,58,19,223.9,-0.034,-0.04,0.16,0.063,0.097,-0.029,0.012,0.26,0.1
"Jiri Hudler","JIRI.HUDLER","8470201","16-17","DAL","R","L",1984-01-04,32,2002,2,58,32,307.25,0.022,-0.135,-2.43,0.018,-0.003,-0.056,0.079,-0.68,1.75
"Jiri Kulich","JIRI.KULICH","8483468","23-24","BUF","C","L",2004-04-14,19,2022,1,28,1,14.28,0.002,0.006,-0.66,-0.014,-0.016,-0.028,-0.035,-1.31,-0.65
"Jiri Kulich","JIRI.KULICH","8483468","24-25","BUF","C","L",2004-04-14,20,2022,1,28,62,797.77,0.01,-0.033,0.38,0.119,0.109,0.088,0.121,3.28,2.89
"Jiri Novotny","JIRI.NOVOTNY","8469475","08-09","CBJ","C","R",1983-08-12,25,2001,1,22,42,478.22,-0.022,0.047,0.71,-0.132,-0.111,-0.086,-0.133,-2.4,-3.11
"Jiri Sekac","JIRI.SEKAC","8478137","14-15","ANA","L","L",1992-06-10,22,2010,NA,NA,19,229.58,0.045,0.076,4.61,0.018,-0.028,-0.008,-0.084,0.65,-3.97
"Jiri Sekac","JIRI.SEKAC","8478137","14-15","MTL","L","L",1992-06-10,22,2010,NA,NA,50,634.6,-0.035,-0.137,-2.3,-0.059,-0.025,-0.116,0.021,-1.66,0.64
"Jiri Sekac","JIRI.SEKAC","8478137","15-16","ANA","L","L",1992-06-10,23,2010,NA,NA,22,234.3,-0.006,-0.099,0.6,-0.103,-0.097,-0.191,-0.092,-1.83,-2.43
"Jiri Sekac","JIRI.SEKAC","8478137","15-16","ARI","L","L",1992-06-10,23,2010,NA,NA,11,123.23,-0.096,-0.044,0.59,-0.07,0.026,-0.048,-0.004,0,-0.6
"Jiri Sekac","JIRI.SEKAC","8478137","15-16","CHI","L","L",1992-06-10,23,2010,NA,NA,6,58.52,-0.023,0.037,0.71,-0.023,-0.001,-0.049,-0.085,-0.95,-1.66
"Jiri Smejkal","JIRI.SMEJKAL","8484314","23-24","OTT","L","L",1996-11-05,26,2015,NA,NA,20,163.97,-0.092,-0.055,-5.2,-0.102,-0.009,-0.068,-0.012,-1.69,3.51
"Jiri Tlusty","JIRI.TLUSTY","8473482","08-09","TOR","C","L",1988-03-16,20,2006,1,13,14,160.52,-0.006,0.018,0.75,-0.052,-0.046,-0.04,-0.058,-0.22,-0.97
"Jiri Tlusty","JIRI.TLUSTY","8473482","09-10","CAR","C","L",1988-03-16,21,2006,1,13,18,210.13,0.074,0.008,0,0.001,-0.073,0.003,-0.005,0.11,0.11
"Jiri Tlusty","JIRI.TLUSTY","8473482","09-10","TOR","C","L",1988-03-16,21,2006,1,13,2,21.67,-0.041,-0.031,-0.27,-0.016,0.025,-0.003,0.029,0.63,0.9
"Jiri Tlusty","JIRI.TLUSTY","8473482","10-11","CAR","C","L",1988-03-16,22,2006,1,13,57,547.35,0.018,0.09,2.05,0.025,0.007,-0.028,-0.117,0.07,-1.98
"Jiri Tlusty","JIRI.TLUSTY","8473482","11-12","CAR","C","L",1988-03-16,23,2006,1,13,79,1022.78,0.096,-0.136,-3.11,0.094,-0.002,-0.021,0.114,-0.69,2.42
"Jiri Tlusty","JIRI.TLUSTY","8473482","12-13","CAR","C","L",1988-03-16,24,2006,1,13,48,688.22,0.324,0.009,-2.98,0.224,-0.1,0.129,0.12,0.85,3.83
"Jiri Tlusty","JIRI.TLUSTY","8473482","13-14","CAR","C","L",1988-03-16,25,2006,1,13,68,872.1,0.086,0.03,-0.31,0.096,0.01,-0.046,-0.076,-0.23,0.08
"Jiri Tlusty","JIRI.TLUSTY","8473482","14-15","CAR","C","L",1988-03-16,26,2006,1,13,52,717.33,-0.1,-0.129,2.11,-0.037,0.063,-0.041,0.088,0.79,-1.32
"Jiri Tlusty","JIRI.TLUSTY","8473482","14-15","WPG","C","L",1988-03-16,26,2006,1,13,20,234.63,-0.001,0.074,3.33,0.025,0.026,0.036,-0.038,1.16,-2.16
"Jiri Tlusty","JIRI.TLUSTY","8473482","15-16","N.J","C","L",1988-03-16,27,2006,1,13,30,365.02,0.001,0.054,1.06,-0.106,-0.107,-0.037,-0.092,-0.25,-1.31
"Jj Peterka","JJ.PETERKA","8482175","21-22","BUF","R","L",2002-01-14,19,2020,2,34,2,30.05,-0.001,-0.004,-0.4,0.011,0.011,-0.027,-0.024,-0.32,0.07
"Jj Peterka","JJ.PETERKA","8482175","22-23","BUF","R","L",2002-01-14,20,2020,2,34,77,929.38,-0.213,-0.089,-1.36,0.006,0.219,0.084,0.172,-0.65,0.71
"Jj Peterka","JJ.PETERKA","8482175","23-24","BUF","R","L",2002-01-14,21,2020,2,34,82,1153.93,0.228,0.16,3.43,0.212,-0.016,0.126,-0.034,3.4,-0.02
"Jj Peterka","JJ.PETERKA","8482175","24-25","BUF","R","L",2002-01-14,22,2020,2,34,77,1119.68,0.203,-0.221,-2.24,0.394,0.19,0.042,0.263,-0.09,2.15
"Joachim Blichfeld","JOACHIM.BLICHFELD","8479571","19-20","S.J","L","R",1998-07-17,21,2016,7,210,3,37.6,-0.05,-0.022,-1.99,-0.04,0.01,-0.065,-0.043,-1.24,0.75
"Joachim Blichfeld","JOACHIM.BLICHFELD","8479571","20-21","S.J","L","R",1998-07-17,22,2016,7,210,5,37.1,-0.057,-0.045,2.57,-0.012,0.046,-0.06,-0.016,0.69,-1.88
"Joakim Andersson","JOAKIM.ANDERSSON","8474168","11-12","DET","C","L",1989-02-05,22,2007,3,88,5,33.33,0.017,-0.045,0.66,-0.002,-0.019,-0.031,0.014,0.01,-0.64
"Joakim Andersson","JOAKIM.ANDERSSON","8474168","12-13","DET","C","L",1989-02-05,23,2007,3,88,38,398.85,0.076,0.258,6.14,0.048,-0.028,0.113,-0.145,2.25,-3.88
"Joakim Andersson","JOAKIM.ANDERSSON","8474168","13-14","DET","C","L",1989-02-05,24,2007,3,88,65,703.78,-0.136,0.059,-0.38,-0.065,0.071,-0.033,-0.092,-0.88,-0.5
"Joakim Andersson","JOAKIM.ANDERSSON","8474168","14-15","DET","C","L",1989-02-05,25,2007,3,88,68,629.55,-0.11,-0.139,-2.8,-0.133,-0.023,-0.128,0.012,-3.34,-0.55
"Joakim Andersson","JOAKIM.ANDERSSON","8474168","15-16","DET","C","L",1989-02-05,26,2007,3,88,29,206.92,0.023,0.007,-0.94,-0.04,-0.063,-0.003,-0.01,-0.99,-0.05
"Joakim Kemell","JOAKIM.KEMELL","8483465","24-25","NSH","R","R",2004-04-27,20,2022,1,17,2,19.3,0.002,-0.008,-0.97,0.005,0.003,-0.036,-0.028,-1.01,-0.04
"Joakim Lindstrom","JOAKIM.LINDSTROM","8470152","08-09","ARI","C","L",1983-12-05,24,2002,2,41,44,503.12,0.005,0.02,-1.05,0.097,0.091,0.078,0.059,0.72,1.77
"Joakim Lindstrom","JOAKIM.LINDSTROM","8470152","11-12","COL","C","L",1983-12-05,27,2002,2,41,16,183.92,-0.132,-0.032,-3.23,-0.031,0.102,-0.06,-0.027,-1.49,1.74
"Joakim Lindstrom","JOAKIM.LINDSTROM","8470152","14-15","STL","C","L",1983-12-05,30,2002,2,41,34,344.08,-0.175,-0.129,-1.52,-0.17,0.005,-0.119,0.01,-0.68,0.84
"Joakim Lindstrom","JOAKIM.LINDSTROM","8470152","14-15","TOR","C","L",1983-12-05,30,2002,2,41,19,184.13,-0.117,-0.032,1.37,-0.044,0.073,-0.07,-0.038,0.15,-1.22
"Joakim Nordstrom","JOAKIM.NORDSTROM","8475807","13-14","CHI","C","L",1992-02-25,21,2010,3,90,16,166.55,-0.04,0.05,-0.79,-0.023,0.016,0.044,-0.005,-0.12,0.66
"Joakim Nordstrom","JOAKIM.NORDSTROM","8475807","14-15","CHI","C","L",1992-02-25,22,2010,3,90,38,387.3,-0.097,-0.019,0.91,-0.151,-0.054,-0.066,-0.047,-1.12,-2.03
"Joakim Nordstrom","JOAKIM.NORDSTROM","8475807","15-16","CAR","C","L",1992-02-25,23,2010,3,90,71,969.22,-0.006,-0.218,-5.13,-0.063,-0.057,-0.15,0.068,-3.72,1.41
"Joakim Nordstrom","JOAKIM.NORDSTROM","8475807","16-17","CAR","C","L",1992-02-25,24,2010,3,90,82,891.7,-0.122,0.044,-1.22,-0.236,-0.115,-0.065,-0.11,-2.16,-0.94
"Joakim Nordstrom","JOAKIM.NORDSTROM","8475807","17-18","CAR","C","L",1992-02-25,25,2010,3,90,75,655.43,-0.127,-0.201,-0.86,-0.126,0,-0.23,-0.029,-0.82,0.05
"Joakim Nordstrom","JOAKIM.NORDSTROM","8475807","18-19","BOS","C","L",1992-02-25,26,2010,3,90,70,810.62,-0.034,-0.056,-1.65,-0.09,-0.056,-0.146,-0.09,-1.54,0.11
"Joakim Nordstrom","JOAKIM.NORDSTROM","8475807","19-20","BOS","C","L",1992-02-25,27,2010,3,90,48,476.58,-0.108,-0.221,-4.17,-0.177,-0.069,-0.198,0.023,-2.8,1.37
"Joakim Nordstrom","JOAKIM.NORDSTROM","8475807","20-21","CGY","C","L",1992-02-25,28,2010,3,90,44,397.75,0.061,-0.105,-0.24,-0.05,-0.111,-0.087,0.018,0.5,0.74
"Joakim Nygard","JOAKIM.NYGARD","8481638","19-20","EDM","L","L",1993-01-08,26,2011,NA,NA,33,333,0.034,0.207,-2.54,0.033,-0.001,0.071,-0.136,-2.83,-0.29
"Joakim Nygard","JOAKIM.NYGARD","8481638","20-21","EDM","L","L",1993-01-08,27,2011,NA,NA,9,79.42,-0.043,-0.084,-0.23,-0.054,-0.011,-0.043,0.041,-0.79,-0.57
"Joakim Ryan","JOAKIM.RYAN","8477046","17-18","S.J","D","L",1993-06-17,24,2012,7,198,62,1003.77,0.184,0.292,1.03,0.006,-0.178,0.122,-0.17,1.3,0.27
"Joakim Ryan","JOAKIM.RYAN","8477046","18-19","S.J","D","L",1993-06-17,25,2012,7,198,44,546.57,-0.065,0.027,0.11,0.062,0.128,0.146,0.119,2.48,2.37
"Joakim Ryan","JOAKIM.RYAN","8477046","19-20","L.A","D","L",1993-06-17,26,2012,7,198,35,604.37,-0.21,0.055,-1.18,-0.234,-0.024,-0.091,-0.147,-2.64,-1.46
"Joakim Ryan","JOAKIM.RYAN","8477046","20-21","CAR","D","L",1993-06-17,27,2012,7,198,4,39.1,-0.028,-0.033,0.5,-0.045,-0.017,-0.024,0.009,0.37,-0.13
"Jochen Hecht","JOCHEN.HECHT","8462077","08-09","BUF","C","L",1977-06-21,31,1995,2,49,70,962.18,-0.292,0.051,2.86,-0.183,0.109,-0.111,-0.162,0.2,-2.66
"Jochen Hecht","JOCHEN.HECHT","8462077","09-10","BUF","C","L",1977-06-21,32,1995,2,49,79,1081.98,0.114,0.065,4.56,0.196,0.081,0.097,0.033,3.69,-0.87
"Jochen Hecht","JOCHEN.HECHT","8462077","10-11","BUF","C","L",1977-06-21,33,1995,2,49,67,898.08,0.039,0.183,7.61,0.091,0.052,0.147,-0.037,4.57,-3.03
"Jochen Hecht","JOCHEN.HECHT","8462077","11-12","BUF","C","L",1977-06-21,34,1995,2,49,22,309.68,-0.004,-0.083,-1.15,-0.023,-0.019,-0.09,-0.007,-1.16,-0.01
"Jochen Hecht","JOCHEN.HECHT","8462077","12-13","BUF","C","L",1977-06-21,35,1995,2,49,47,550.4,0.216,0.055,2.16,0.067,-0.149,-0.054,-0.109,0.63,-1.53
"Jody Shelley","JODY.SHELLEY","8462535","08-09","S.J","L","L",1976-02-07,32,1994,NA,NA,70,428.23,-0.124,-0.075,-1.94,-0.179,-0.055,-0.138,-0.063,-3.22,-1.27
"Jody Shelley","JODY.SHELLEY","8462535","09-10","NYR","L","L",1976-02-07,33,1994,NA,NA,21,147,0.084,0.183,1.26,0.052,-0.032,0.081,-0.102,-0.22,-1.48
"Jody Shelley","JODY.SHELLEY","8462535","09-10","S.J","L","L",1976-02-07,33,1994,NA,NA,35,224.2,-0.007,-0.111,-2.79,-0.059,-0.052,-0.085,0.026,-3.11,-0.32
"Jody Shelley","JODY.SHELLEY","8462535","10-11","PHI","L","L",1976-02-07,34,1994,NA,NA,58,354.58,0.014,-0.068,-3.37,-0.014,-0.029,-0.171,-0.104,-2.07,1.3
"Jody Shelley","JODY.SHELLEY","8462535","11-12","PHI","L","L",1976-02-07,35,1994,NA,NA,30,165.22,-0.13,-0.049,-3.99,-0.085,0.045,-0.099,-0.049,-2.28,1.71
"Jody Shelley","JODY.SHELLEY","8462535","12-13","PHI","L","L",1976-02-07,36,1994,NA,NA,1,7.97,0.002,0.003,0.06,-0.009,-0.01,-0.024,-0.027,-0.6,-0.66
"Joe Callahan","JOE.CALLAHAN","8470086","08-09","NYI","D","R",1982-12-20,25,2002,3,70,18,238.07,0.115,-0.034,-4.43,0.027,-0.087,-0.038,-0.004,-2.25,2.18
"Joe Callahan","JOE.CALLAHAN","8470086","09-10","S.J","D","R",1982-12-20,26,2002,3,70,1,9.57,0.021,-0.021,-1.15,0.013,-0.008,-0.017,0.004,-0.71,0.44
"Joe Callahan","JOE.CALLAHAN","8470086","10-11","FLA","D","R",1982-12-20,27,2002,3,70,27,404.03,-0.043,-0.046,-4.81,-0.017,0.027,-0.065,-0.019,-2.7,2.11
"Joe Colborne","JOE.COLBORNE","8474577","10-11","TOR","C","L",1990-01-30,20,2008,1,16,1,14.22,0.022,-0.023,0.27,0.01,-0.012,-0.019,0.004,0.04,-0.23
"Joe Colborne","JOE.COLBORNE","8474577","11-12","TOR","C","L",1990-01-30,21,2008,1,16,10,129.05,0.052,-0.076,-2.84,0.044,-0.008,-0.087,-0.011,-2.51,0.34
"Joe Colborne","JOE.COLBORNE","8474577","12-13","TOR","C","L",1990-01-30,22,2008,1,16,5,44.48,-0.043,-0.016,-0.41,-0.031,0.012,0.023,0.039,-0.11,0.29
"Joe Colborne","JOE.COLBORNE","8474577","13-14","CGY","C","L",1990-01-30,23,2008,1,16,80,993.23,-0.109,-0.162,-0.98,-0.031,0.078,-0.03,0.133,-1.17,-0.19
"Joe Colborne","JOE.COLBORNE","8474577","14-15","CGY","C","L",1990-01-30,24,2008,1,16,64,823.5,0.022,-0.088,-4.6,-0.06,-0.081,-0.17,-0.082,-3.86,0.73
"Joe Colborne","JOE.COLBORNE","8474577","15-16","CGY","C","L",1990-01-30,25,2008,1,16,73,912.82,0.04,-0.036,0.19,0.178,0.138,0.08,0.116,0.43,0.24
"Joe Colborne","JOE.COLBORNE","8474577","16-17","COL","C","L",1990-01-30,26,2008,1,16,62,580.88,-0.277,-0.107,-1.77,-0.137,0.139,-0.162,-0.055,-2.55,-0.78
"Joe Corvo","JOE.CORVO","8466215","08-09","CAR","D","R",1977-06-20,31,1997,4,83,81,1411.58,0.068,-0.021,1.55,0.067,0,0.149,0.169,2.76,1.22
"Joe Corvo","JOE.CORVO","8466215","09-10","CAR","D","R",1977-06-20,32,1997,4,83,33,551.72,-0.057,0.105,8.06,-0.056,0,0.156,0.051,4.44,-3.62
"Joe Corvo","JOE.CORVO","8466215","09-10","WSH","D","R",1977-06-20,32,1997,4,83,18,307.08,-0.131,0.054,0.44,-0.071,0.059,-0.005,-0.059,1.47,1.03
"Joe Corvo","JOE.CORVO","8466215","10-11","CAR","D","R",1977-06-20,33,1997,4,83,81,1432.88,-0.107,-0.161,1.23,-0.105,0.002,0.005,0.166,1.8,0.57
"Joe Corvo","JOE.CORVO","8466215","11-12","BOS","D","R",1977-06-20,34,1997,4,83,75,1192.03,0.056,0.006,2.24,0.145,0.089,0.098,0.092,3.33,1.09
"Joe Corvo","JOE.CORVO","8466215","12-13","CAR","D","R",1977-06-20,35,1997,4,83,40,622.05,0.122,-0.057,1.61,0.128,0.006,0.131,0.189,2.92,1.31
"Joe Corvo","JOE.CORVO","8466215","13-14","OTT","D","R",1977-06-20,36,1997,4,83,25,382.15,-0.059,-0.059,0.43,-0.031,0.027,0.01,0.069,1.04,0.62
"Joe Finley","JOE.FINLEY","8471701","11-12","BUF","D","L",1987-06-29,24,2005,1,27,5,38.68,-0.06,-0.049,-0.39,-0.028,0.032,-0.03,0.019,-0.29,0.1
"Joe Finley","JOE.FINLEY","8471701","12-13","NYI","D","L",1987-06-29,25,2005,1,27,16,186.7,-0.108,-0.191,-5.4,-0.148,-0.04,-0.204,-0.012,-5.52,-0.11
"Joe Hicketts","JOE.HICKETTS","8478176","17-18","DET","D","L",1996-05-04,21,2014,NA,NA,5,66.27,0.082,-0.015,-0.52,0.047,-0.035,-0.012,0.003,0.04,0.56
"Joe Hicketts","JOE.HICKETTS","8478176","18-19","DET","D","L",1996-05-04,22,2014,NA,NA,11,174.62,-0.165,-0.117,-5.78,-0.091,0.074,-0.102,0.015,-3.45,2.33
"Joe Hicketts","JOE.HICKETTS","8478176","19-20","DET","D","L",1996-05-04,23,2014,NA,NA,6,93.65,-0.072,-0.026,-0.55,-0.013,0.059,-0.014,0.012,-0.19,0.35
"Joe Morrow","JOE.MORROW","8476476","14-15","BOS","D","L",1992-12-09,21,2011,1,23,15,235.72,0.043,-0.032,-2.22,-0.048,-0.091,-0.066,-0.034,-1.15,1.07
"Joe Morrow","JOE.MORROW","8476476","15-16","BOS","D","L",1992-12-09,22,2011,1,23,33,480.07,-0.108,0.042,-1.2,0.034,0.142,0.098,0.056,-0.01,1.19
"Joe Morrow","JOE.MORROW","8476476","16-17","BOS","D","L",1992-12-09,23,2011,1,23,17,249.23,-0.086,-0.094,-2.31,-0.099,-0.013,-0.093,0,-1.04,1.27
"Joe Morrow","JOE.MORROW","8476476","17-18","MTL","D","L",1992-12-09,24,2011,1,23,38,602.75,-0.093,-0.071,-2.48,-0.171,-0.078,0.047,0.119,1.61,4.09
"Joe Morrow","JOE.MORROW","8476476","17-18","WPG","D","L",1992-12-09,24,2011,1,23,18,252.3,0.065,0.098,3.82,0.044,-0.021,0.11,0.012,4.38,0.55
"Joe Morrow","JOE.MORROW","8476476","18-19","WPG","D","L",1992-12-09,25,2011,1,23,41,560.68,-0.019,-0.206,-6.24,0.088,0.107,-0.056,0.151,-0.46,5.78
"Joe Motzko","JOE.MOTZKO","8470564","08-09","ATL","R","R",1980-03-14,28,1998,NA,NA,6,60.1,0.064,-0.039,-0.2,0.011,-0.053,0.038,0.077,0.79,0.99
"Joe Pavelski","JOE.PAVELSKI","8470794","08-09","S.J","C","R",1984-07-11,24,2003,7,205,80,1077.37,0.02,0.139,4.8,-0.004,-0.024,0.118,-0.021,3.76,-1.03
"Joe Pavelski","JOE.PAVELSKI","8470794","09-10","S.J","C","R",1984-07-11,25,2003,7,205,66,902.55,-0.068,0.152,4.48,0.066,0.134,0.218,0.065,5.54,1.06
"Joe Pavelski","JOE.PAVELSKI","8470794","10-11","S.J","C","R",1984-07-11,26,2003,7,205,74,1038.77,0.113,0.454,8.43,0.07,-0.044,0.333,-0.121,5.4,-3.03
"Joe Pavelski","JOE.PAVELSKI","8470794","11-12","S.J","C","R",1984-07-11,27,2003,7,205,82,1261.15,0.193,0.212,4.64,0.121,-0.072,0.138,-0.074,3.92,-0.72
"Joe Pavelski","JOE.PAVELSKI","8470794","12-13","S.J","C","R",1984-07-11,28,2003,7,205,48,670.95,0.04,0.061,2.85,0.019,-0.021,-0.03,-0.091,2.5,-0.35
"Joe Pavelski","JOE.PAVELSKI","8470794","13-14","S.J","C","R",1984-07-11,29,2003,7,205,82,1169.82,0.283,0.293,6.91,0.076,-0.207,0.239,-0.054,4.86,-2.05
"Joe Pavelski","JOE.PAVELSKI","8470794","14-15","S.J","C","R",1984-07-11,30,2003,7,205,82,1217.48,0.245,0.351,6.28,0.095,-0.149,0.168,-0.183,2.93,-3.35
"Joe Pavelski","JOE.PAVELSKI","8470794","15-16","S.J","C","R",1984-07-11,31,2003,7,205,82,1232.48,0.353,0.091,2.44,0.238,-0.116,0.066,-0.025,2.24,-0.2
"Joe Pavelski","JOE.PAVELSKI","8470794","16-17","S.J","C","R",1984-07-11,32,2003,7,205,81,1202.67,0.134,0.093,-1.42,0.108,-0.025,0.05,-0.044,0.58,1.99
"Joe Pavelski","JOE.PAVELSKI","8470794","17-18","S.J","C","R",1984-07-11,33,2003,7,205,82,1240.53,0.114,0.187,2.66,0.051,-0.064,0.106,-0.08,3.06,0.4
"Joe Pavelski","JOE.PAVELSKI","8470794","18-19","S.J","C","R",1984-07-11,34,2003,7,205,75,1108,-0.069,0.212,2.09,-0.035,0.035,0.267,0.055,2.53,0.43
"Joe Pavelski","JOE.PAVELSKI","8470794","19-20","DAL","C","R",1984-07-11,35,2003,7,205,67,864.77,0.098,0.139,2.27,0.018,-0.08,0.101,-0.037,0.59,-1.68
"Joe Pavelski","JOE.PAVELSKI","8470794","20-21","DAL","C","R",1984-07-11,36,2003,7,205,56,821.13,0.37,0.331,7.48,0.081,-0.289,0.096,-0.236,3.35,-4.13
"Joe Pavelski","JOE.PAVELSKI","8470794","21-22","DAL","C","R",1984-07-11,37,2003,7,205,82,1183.15,0.186,0.22,2.24,0.201,0.016,0.105,-0.115,1.63,-0.61
"Joe Pavelski","JOE.PAVELSKI","8470794","22-23","DAL","C","R",1984-07-11,38,2003,7,205,82,1140.82,0.498,0.173,-0.59,0.32,-0.178,0.063,-0.111,-1.03,-0.44
"Joe Pavelski","JOE.PAVELSKI","8470794","23-24","DAL","C","R",1984-07-11,39,2003,7,205,82,1102.95,0.04,-0.178,-6.24,0.058,0.018,-0.11,0.068,-2.96,3.28
"Joe Piskula","JOE.PISKULA","8473921","11-12","CGY","D","L",1984-07-05,27,2002,NA,NA,5,53.75,-0.105,0.013,-1.47,-0.038,0.067,0.062,0.049,-0.23,1.23
"Joe Piskula","JOE.PISKULA","8473921","13-14","NSH","D","L",1984-07-05,29,2002,NA,NA,2,23.38,0.018,0.027,0.64,0.001,-0.018,0.018,-0.009,-0.14,-0.78
"Joe Piskula","JOE.PISKULA","8473921","14-15","NSH","D","L",1984-07-05,30,2002,NA,NA,1,16.4,-0.021,0.01,0.14,-0.015,0.006,-0.014,-0.024,-0.32,-0.46
"Joe Sakic","JOE.SAKIC","8451101","08-09","COL","C","L",1969-07-07,39,1987,1,15,15,182.15,-0.096,0.026,1.15,0.035,0.131,0.048,0.022,-0.07,-1.22
"Joe Snively","JOE.SNIVELY","8481441","21-22","WSH","C","L",1996-01-01,25,2014,NA,NA,12,133.82,0.035,-0.103,-2.48,0.039,0.004,-0.056,0.047,-1.35,1.13
"Joe Snively","JOE.SNIVELY","8481441","22-23","WSH","C","L",1996-01-01,26,2014,NA,NA,12,149.97,0.097,0.11,0.05,0.073,-0.024,0.057,-0.053,1.06,1.01
"Joe Snively","JOE.SNIVELY","8481441","23-24","WSH","C","L",1996-01-01,27,2014,NA,NA,3,24.53,-0.022,-0.023,0.27,-0.022,0,-0.037,-0.014,-0.84,-1.12
"Joe Thornton","JOE.THORNTON","8466138","08-09","S.J","C","L",1979-07-02,29,1997,1,1,82,1243.27,0.225,0.256,6.94,0.163,-0.063,0.262,0.005,4.78,-2.16
"Joe Thornton","JOE.THORNTON","8466138","09-10","S.J","C","L",1979-07-02,30,1997,1,1,78,1180.35,0.19,0.069,3.01,0.21,0.02,0.141,0.072,1.03,-1.97
"Joe Thornton","JOE.THORNTON","8466138","10-11","S.J","C","L",1979-07-02,31,1997,1,1,80,1190.43,0.105,0.059,5.38,0.11,0.005,0.057,-0.002,2.3,-3.07
"Joe Thornton","JOE.THORNTON","8466138","11-12","S.J","C","L",1979-07-02,32,1997,1,1,82,1273.62,0.225,0.243,7.82,0.11,-0.115,0.242,-0.001,4.62,-3.21
"Joe Thornton","JOE.THORNTON","8466138","12-13","S.J","C","L",1979-07-02,33,1997,1,1,48,682.78,0.168,0.256,3.65,0.117,-0.051,0.19,-0.066,3,-0.65
"Joe Thornton","JOE.THORNTON","8466138","13-14","S.J","C","L",1979-07-02,34,1997,1,1,82,1183.07,0.223,0.257,10.91,0.265,0.042,0.212,-0.045,6.91,-3.99
"Joe Thornton","JOE.THORNTON","8466138","14-15","S.J","C","L",1979-07-02,35,1997,1,1,78,1121.92,-0.063,0.29,10.94,0.001,0.064,0.277,-0.013,7.04,-3.9
"Joe Thornton","JOE.THORNTON","8466138","15-16","S.J","C","L",1979-07-02,36,1997,1,1,82,1161.87,0.467,0.364,6.34,0.302,-0.165,0.251,-0.113,2.99,-3.35
"Joe Thornton","JOE.THORNTON","8466138","16-17","S.J","C","L",1979-07-02,37,1997,1,1,79,1116.48,0.058,0.18,6.13,0.056,-0.001,0.103,-0.077,2.75,-3.38
"Joe Thornton","JOE.THORNTON","8466138","17-18","S.J","C","L",1979-07-02,38,1997,1,1,47,668.95,-0.133,-0.161,2.8,-0.031,0.102,-0.069,0.092,1.7,-1.09
"Joe Thornton","JOE.THORNTON","8466138","18-19","S.J","C","L",1979-07-02,39,1997,1,1,73,976.78,0.192,0.156,6.71,0.134,-0.058,-0.014,-0.17,1.37,-5.34
"Joe Thornton","JOE.THORNTON","8466138","19-20","S.J","C","L",1979-07-02,40,1997,1,1,70,910.68,-0.124,-0.051,3.41,-0.053,0.071,-0.004,0.047,1.99,-1.42
"Joe Thornton","JOE.THORNTON","8466138","20-21","TOR","C","L",1979-07-02,41,1997,1,1,44,510.57,0.028,-0.058,3.88,0.013,-0.015,-0.074,-0.016,1.09,-2.79
"Joe Thornton","JOE.THORNTON","8466138","21-22","FLA","C","L",1979-07-02,42,1997,1,1,34,330.68,-0.218,-0.16,-2.03,-0.068,0.149,-0.06,0.099,-1.01,1.01
"Joe Veleno","JOE.VELENO","8480813","20-21","DET","C","L",2000-01-13,20,2018,1,30,5,64.38,0.004,-0.133,-0.48,-0.078,-0.082,-0.032,0.101,-0.57,-0.09
"Joe Veleno","JOE.VELENO","8480813","21-22","DET","C","L",2000-01-13,21,2018,1,30,66,812.57,-0.115,-0.283,-3.29,-0.163,-0.048,-0.318,-0.036,-3.84,-0.55
"Joe Veleno","JOE.VELENO","8480813","22-23","DET","C","L",2000-01-13,22,2018,1,30,81,954.28,-0.127,-0.077,-2.41,-0.132,-0.006,-0.193,-0.115,-2.74,-0.33
"Joe Veleno","JOE.VELENO","8480813","23-24","DET","C","L",2000-01-13,23,2018,1,30,80,957.67,-0.155,-0.008,-0.82,-0.116,0.039,-0.044,-0.036,-1.52,-0.7
"Joe Veleno","JOE.VELENO","8480813","24-25","CHI","C","L",2000-01-13,24,2018,1,30,18,213.9,-0.19,-0.03,-3.77,-0.087,0.103,0,0.03,-2.71,1.06
"Joe Veleno","JOE.VELENO","8480813","24-25","DET","C","L",2000-01-13,24,2018,1,30,56,629.52,-0.254,-0.152,-2.35,-0.174,0.08,-0.185,-0.033,-2.14,0.21
"Joe Vitale","JOE.VITALE","8471856","10-11","PIT","C","R",1985-08-20,25,2005,7,195,9,89.85,-0.02,-0.008,0.9,-0.025,-0.005,-0.058,-0.05,-0.26,-1.16
"Joe Vitale","JOE.VITALE","8471856","11-12","PIT","C","R",1985-08-20,26,2005,7,195,68,705.8,-0.096,-0.002,-2.06,-0.153,-0.058,-0.175,-0.173,-3.35,-1.3
"Joe Vitale","JOE.VITALE","8471856","12-13","PIT","C","R",1985-08-20,27,2005,7,195,33,307.55,-0.245,-0.15,-4.81,-0.174,0.072,-0.119,0.031,-2.24,2.57
"Joe Vitale","JOE.VITALE","8471856","13-14","PIT","C","R",1985-08-20,28,2005,7,195,53,541.05,0.013,-0.058,-0.88,-0.052,-0.065,-0.128,-0.07,-1.26,-0.37
